root;no_asm;no_8x8dct;no_cabac;no_deblock;no_fast_pskip;no_mbtree;no_mixed_refs;no_weightb;rc_lookahead;rc_lookahead_20;rc_lookahead_40;rc_lookahead_60;ref;ref_1;ref_5;ref_9;Performance
1;1;0;0;1;0;0;1;0;1;0;0;1;1;0;1;0;3068721
1;1;0;1;0;1;0;0;0;1;0;0;1;1;0;1;0;3369565
1;1;0;0;0;0;1;0;0;1;0;1;0;1;0;1;0;2578913
1;1;0;0;0;0;1;0;0;1;0;1;0;1;1;0;0;2620271
1;1;0;0;0;0;0;1;0;1;1;0;0;1;0;1;0;2993866
1;1;0;0;1;0;0;0;1;1;0;0;1;1;0;1;0;3022376
1;1;1;1;0;0;0;0;0;1;0;0;1;1;0;1;0;3199651
1;1;0;0;1;0;0;0;0;1;0;0;1;1;0;1;0;3043662
1;1;0;1;0;0;1;0;0;1;0;0;1;1;0;1;0;2883523
1;1;0;0;0;1;0;0;1;1;0;0;1;1;0;1;0;2995008
1;1;0;0;0;0;1;0;0;1;0;0;1;1;0;1;0;2578913
1;1;0;0;0;0;0;1;0;1;0;1;0;1;1;0;0;3046410
1;1;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;3027948
1;1;0;0;0;0;0;1;0;1;0;1;0;1;0;0;1;3008712
1;1;0;0;0;0;1;0;1;1;0;0;1;1;0;1;0;2590853
1;1;0;0;0;0;0;0;1;1;0;1;0;1;1;0;0;3030791
1;1;0;0;0;0;0;0;1;1;0;1;0;1;0;1;0;2979618
1;1;0;0;0;0;0;0;1;1;0;1;0;1;0;0;1;2949895
1;1;0;0;0;0;0;1;0;1;0;0;1;1;0;1;0;3030198
1;1;0;0;0;0;1;0;0;1;1;0;0;1;0;1;0;2578913
1;1;0;0;0;0;0;0;1;1;0;0;1;1;0;1;0;2982484
1;1;0;0;1;0;0;0;0;1;1;0;0;1;0;1;0;3003145
1;1;1;0;0;0;0;0;0;1;1;0;0;1;0;1;0;2803868
1;1;0;0;0;0;0;0;1;1;1;0;0;1;0;1;0;2945379
1;1;0;0;0;1;0;1;0;1;0;0;1;1;0;1;0;3041537
1;1;0;0;0;1;1;0;0;1;0;0;1;1;0;1;0;2587732
1;1;0;1;0;0;0;0;0;1;1;0;0;1;0;1;0;3313132
1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;1;0;2614259
1;1;0;0;0;1;0;0;0;1;0;0;1;1;0;1;0;3009574
1;1;0;0;0;1;0;0;0;1;0;1;0;1;0;1;0;3011415
1;1;0;0;0;1;0;0;0;1;0;1;0;1;0;0;1;2989204
1;1;0;0;0;1;0;0;0;1;0;1;0;1;1;0;0;3054024
1;1;0;0;0;0;0;0;0;1;0;1;0;1;1;0;0;3046410
1;1;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;2998914
1;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;1;2972327
1;1;0;0;0;0;0;1;1;1;0;0;1;1;0;1;0;3012293
1;1;0;0;0;1;0;0;0;1;1;0;0;1;0;1;0;2976347
1;1;0;0;0;0;0;0;0;1;0;0;1;1;1;0;0;3050292
1;1;0;0;0;0;0;0;0;1;0;0;1;1;0;1;0;3000600
1;1;0;0;0;0;0;0;0;1;0;0;1;1;0;0;1;2978014
1;1;1;0;1;0;0;0;0;1;0;0;1;1;0;1;0;2886344
1;1;0;1;0;0;0;1;0;1;0;0;1;1;0;1;0;3388218
1;1;0;0;1;1;0;0;0;1;0;0;1;1;0;1;0;3051510
1;1;0;1;0;0;0;0;0;1;0;0;1;1;0;1;0;3352374
1;1;0;1;0;0;0;0;0;1;0;1;0;1;1;0;0;3397776
1;1;0;1;0;0;0;0;0;1;0;1;0;1;0;1;0;3349587
1;1;0;1;0;0;0;0;0;1;0;1;0;1;0;0;1;3317009
1;1;1;0;0;0;1;0;0;1;0;0;1;1;0;1;0;2457517
1;1;0;1;0;0;0;0;1;1;0;0;1;1;0;1;0;3335420
1;1;0;0;1;0;0;0;0;1;0;1;0;1;0;1;0;3038699
1;1;0;0;1;0;0;0;0;1;0;1;0;1;1;0;0;3089271
1;1;1;0;0;0;0;1;0;1;0;0;1;1;0;1;0;2872457
1;1;0;1;1;0;0;0;0;1;0;0;1;1;0;1;0;3392198
1;1;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;3010437
1;1;0;0;0;0;0;0;0;1;1;0;0;1;0;1;0;2961959
1;1;0;0;0;0;0;0;0;1;1;0;0;1;0;0;1;2942135
1;1;1;0;0;0;0;0;1;1;0;0;1;1;0;1;0;2819573
1;1;1;0;0;1;0;0;0;1;0;0;1;1;0;1;0;2846376
1;1;0;0;0;0;1;1;0;1;0;0;1;1;0;1;0;2605950
1;1;1;0;0;0;0;0;0;1;0;0;1;1;0;1;0;2837055
1;1;0;0;1;0;0;0;0;1;0;1;0;1;0;0;1;3015085
1;1;1;0;0;0;0;0;0;1;0;1;0;1;1;0;0;2899403
1;1;1;0;0;0;0;0;0;1;0;1;0;1;0;1;0;2834637
1;1;1;0;0;0;0;0;0;1;0;1;0;1;0;0;1;2811231
1;1;0;0;0;0;1;0;0;1;0;1;0;1;0;0;1;2566674
