Run;Error
1;13.7510551786751
2;13.7510551786751
3;13.7510551786751
4;13.7510551786751
5;13.7510551786751
6;13.7510551786751
7;13.7510551786751
8;13.7510551786751
9;13.7510551786751
10;13.7510551786751
11;13.7510551786751
12;13.7510551786751
13;13.7510551786751
14;13.7510551786751
15;13.7510551786751
16;13.7510551786751
17;13.7510551786751
18;13.7510551786751
19;13.7510551786751
20;13.7510551786751
21;13.7510551786751
22;13.7510551786751
23;13.7510551786751
24;13.7510551786751
25;13.7510551786751
26;13.7510551786751
27;13.7510551786751
28;13.7510551786751
29;13.7510551786751
30;13.7510551786751
31;13.7510551786751
32;13.7510551786751
33;13.7510551786751
34;13.7510551786751
35;13.7510551786751
36;13.7510551786751
37;13.7510551786751
38;13.7510551786751
39;13.7510551786751
40;13.7510551786751
41;13.7510551786751
42;13.7510551786751
43;13.7510551786751
44;13.7510551786751
45;13.7510551786751
46;13.7510551786751
47;13.7510551786751
48;13.7510551786751
49;13.7510551786751
50;13.7510551786751
51;13.7510551786751
52;13.7510551786751
53;13.7510551786751
54;13.7510551786751
55;13.7510551786751
56;13.7510551786751
57;13.7510551786751
58;13.7510551786751
59;13.7510551786751
60;13.7510551786751
61;13.7510551786751
62;13.7510551786751
63;13.7510551786751
64;13.7510551786751
65;13.7510551786751
66;13.7510551786751
67;13.7510551786751
68;13.7510551786751
69;13.7510551786751
70;13.7510551786751
71;13.7510551786751
72;13.7510551786751
73;13.7510551786751
74;13.7510551786751
75;13.7510551786751
76;13.7510551786751
77;13.7510551786751
78;13.7510551786751
79;13.7510551786751
80;13.7510551786751
81;13.7510551786751
82;13.7510551786751
83;13.7510551786751
84;13.7510551786751
85;13.7510551786751
86;13.7510551786751
87;13.7510551786751
88;13.7510551786751
89;13.7510551786751
90;13.7510551786751
91;13.7510551786751
92;13.7510551786751
93;13.7510551786751
94;13.7510551786751
95;13.7510551786751
96;13.7510551786751
97;13.7510551786751
98;13.7510551786751
99;13.7510551786751
100;13.7510551786751
