Run;Error
1;9.32225983033558
2;11.6702073296797
3;12.5440405731604
4;16.2292706592037
5;19.3771797138623
6;10.3456236937623
7;14.757515399068
8;13.4124946905293
9;15.1102793786559
10;12.4869413870243
11;12.0088138917053
12;10.1260081664699
13;13.1501474445357
14;12.775562043682
15;12.0373697201195
16;13.5533358768109
17;10.4689348855069
18;12.9256433837044
19;12.7074057222469
20;12.3906412541018
21;17.2481078917127
22;12.5538079791742
23;10.8562681794306
24;9.75172966574112
25;10.879231644233
26;11.9876663414831
27;14.9425529254246
28;19.8208674595216
29;12.0849001539185
30;11.9305826495728
31;11.3179646049467
32;10.8486107000398
33;14.7439741902419
34;13.7282652753402
35;13.0739877817752
36;13.798976111867
37;12.3129448016275
38;12.2407876424468
39;12.5710425515925
40;12.2542186927748
41;13.6453588968791
42;12.3609218174346
43;13.1629829256622
44;12.7010648690262
45;13.0767400114456
46;11.1021564342403
47;11.9309301720863
48;12.3711506660325
49;11.3240850338075
50;12.0080809855763
51;9.99884579172888
52;11.0218058565162
53;12.7930200748459
54;12.8658019069907
55;26.24752505635
56;11.2773256965629
57;12.6672431837339
58;13.919876682516
59;13.7057980661034
60;14.932132901295
61;11.3795080183974
62;11.8816666437456
63;11.9223837183332
64;11.8784043394191
65;13.179011916535
66;13.2602476193586
67;12.0980322123901
68;11.3002551210839
69;12.558105033049
70;12.3504214651737
71;16.919797003745
72;17.2098033244761
73;13.2515440583649
74;10.0153245439083
75;12.6257754463834
76;11.8645454014498
77;14.6296529997243
78;13.4081653836868
79;12.1888333829315
80;12.4731223838119
81;12.7159244715881
82;11.5503610656722
83;12.5357005693565
84;12.7185825990361
85;12.9735225410978
86;11.8462198724418
87;11.5725874214654
88;18.1610932638269
89;10.068832810734
90;12.3702975289613
91;12.7443547108487
92;10.9520190661493
93;13.6165704078813
94;11.8306703837954
95;10.1955827989211
96;12.9393860767381
97;13.548270907037
98;11.5364002046575
99;12.3111378376164
100;10.255796455843
