Run;Error
1;6.22100340450739
2;5.73474234834693
3;6.93685461687289
4;6.01417087511101
5;6.52028588149646
6;5.53594220466255
7;5.96985460184702
8;5.47671259343284
9;5.47528369702793
10;6.447591230753
11;6.13247952065072
12;5.86221952461935
13;5.87795804383742
14;7.47570748746831
15;6.59181078099938
16;5.6670301274387
17;5.87557791323029
18;5.18400364090902
19;7.21027020712018
20;5.44694070312503
21;5.71405613234736
22;5.9025663354719
23;5.84421645675466
24;5.79005196293183
25;6.02889224300416
26;6.42704618482561
27;6.48861536137707
28;6.02328260400628
29;6.11178655370951
30;6.9263196076528
31;5.60745401779379
32;6.33757921697572
33;5.91995752422455
34;6.34112799754055
35;5.8882062919763
36;4.75477898086783
37;7.13708761571733
38;6.12748628759102
39;5.92634421590647
40;5.93914350432741
41;5.71575555082701
42;6.14564150644165
43;5.68170777207314
44;6.11705961025396
45;5.91599576793857
46;5.97390939639547
47;5.78703954387898
48;6.55922109875961
49;5.74973380044823
50;6.05205564366617
51;5.70546927321658
52;6.02409215814441
53;6.58976895234725
54;4.99766587815562
55;6.31659815087082
56;5.74162215281931
57;5.69156762982822
58;6.07399264275021
59;3.69911357241359
60;5.66722683701677
61;5.91915460498404
62;6.0086588717639
63;6.40646060376583
64;5.92571916411375
65;6.08469751323359
66;6.30907409533769
67;6.26657442264207
68;6.85394223532159
69;6.11429115354765
70;6.07843021975452
71;7.29065566576042
72;6.10446126164357
73;5.10586183446361
74;6.15294430843332
75;5.6644628477768
76;6.537744040596
77;5.29099087595615
78;6.62629152551717
79;6.11958356569259
80;5.91920825904233
81;6.47209311788091
82;5.8649594539185
83;6.25707570625343
84;5.12279937896799
85;5.7584339584409
86;6.10337880602034
87;5.74877871335073
88;6.64810721680075
89;6.29932272024685
90;5.71783154403673
91;6.19635553201591
92;5.70163218275775
93;5.51013250716683
94;6.10037759300202
95;5.7880873800744
96;5.67734958577561
97;5.61949415848065
98;5.86809320994698
99;6.20446019914779
100;6.22013248131622
