Run;Error
1;3.87850370499167
2;3.89564141145804
3;3.89307350924162
4;3.89564141145804
5;3.83266434931571
6;3.82620279010081
7;3.84621664307369
8;4.20407895609412
9;3.8321454918649
10;3.88538853569818
11;3.90477287180094
12;3.83266434931571
13;3.88588740623759
14;3.89307350924162
15;3.80995850641519
16;3.82999873934498
17;3.83051804387241
18;3.99119659866449
19;3.86759092580308
20;3.82810598098706
21;3.89636342089202
22;3.84748270554871
23;3.84674766251201
24;3.82043052867764
25;3.85112777073525
26;3.83266434931571
27;3.85112777073525
28;3.81281397060707
29;3.89307350924162
30;3.87987118419416
31;4.04548778537751
32;3.84797173151081
33;4.02161249391068
34;3.83700871218896
35;3.86562457074781
36;3.81263782079373
37;3.83826978077909
38;3.82655086515423
39;3.98058188184392
40;3.85466587256929
41;3.83297643379264
42;3.84569062943058
43;3.83266434931571
44;3.89564141145804
45;3.83266434931571
46;3.89564141145804
47;3.81004652251918
48;3.8561169097138
49;3.95862915320269
50;3.90551178493995
51;3.8447180205664
52;3.83266434931571
53;3.90547367785923
54;3.89083680220641
55;3.82199544171688
56;3.95680609441783
57;3.84305935852247
58;4.02394237970131
59;3.83266434931571
60;3.83606586228148
61;3.85451941615198
62;3.8211619868703
63;3.83266434931571
64;3.83266434931571
65;3.83488471585094
66;3.83266434931571
67;3.89597879631283
68;3.85034360200966
69;3.99821928169347
70;3.84142151520546
71;3.82757419559023
72;3.87101798287776
73;3.89307350924162
74;3.83264200789027
75;3.83266434931571
76;3.85194287543747
77;3.85802330719652
78;3.85144041860906
79;3.92050525642933
80;3.87060169364083
81;3.89532020792124
82;3.90603029337537
83;3.84222244697056
84;3.89741504443857
85;3.84158109939784
86;3.88017560584718
87;3.87707474891668
88;3.83406669381358
89;3.83266434931571
90;3.83266434931571
91;3.82793183018424
92;3.83266434931571
93;3.84965418383356
94;3.95165767056404
95;3.84803204134572
96;3.85932688056431
97;3.83521665675489
98;3.84899922667663
99;3.83266434931571
100;3.95165767056404
