Run;Error
1;16.2841084123165
2;32.0918308468339
3;30.1271362430118
4;32.0918308468339
5;20.0243476097069
6;20.0168742095239
7;19.985863090612
8;28.3706570821875
9;19.9707231388938
10;20.0159605048342
11;30.4128276848236
12;20.0243476097069
13;20.1556485911535
14;30.1271362430118
15;20.0012174219945
16;28.5568379931805
17;20.0014017884473
18;30.0567356923283
19;20.0175390514391
20;20.0287800760624
21;20.1207706610016
22;19.9887801829569
23;29.0460792758132
24;20.1109162410745
25;30.0981012380852
26;20.0243476097069
27;30.0981012380852
28;20.0279678286328
29;30.1271362430118
30;20.0094771815513
31;16.6390295807769
32;19.9751266204023
33;31.306442488477
34;20.0961013644635
35;26.0411118096317
36;20.0104234326837
37;20.0737408175783
38;30.1497330256984
39;20.1666060287514
40;30.4881740522896
41;20.0171860197576
42;30.1816392925193
43;20.0243476097069
44;32.0918308468339
45;20.0243476097069
46;32.0918308468339
47;20.2323588562735
48;20.1135584137692
49;19.9277979010239
50;20.3502936255299
51;30.0619759675413
52;20.0243476097069
53;30.8172867729605
54;30.6229198694764
55;20.0740901286573
56;31.2599689256326
57;20.0063590012482
58;30.9143982627215
59;20.0243476097069
60;20.0192546487531
61;19.9995482716385
62;19.9800327649762
63;20.0243476097069
64;20.0243476097069
65;31.0416838846999
66;20.0243476097069
67;30.2773959344206
68;20.0183709288621
69;29.3133217756289
70;20.0790062864567
71;28.2707535732956
72;20.257832681174
73;30.1271362430118
74;20.0362524755337
75;20.0243476097069
76;20.0253277197278
77;20.0437738323915
78;30.5643827645574
79;20.0190790262412
80;29.8743404481566
81;19.9662458218196
82;29.2873042563282
83;20.0027034659352
84;31.7885931408752
85;20.0555620653054
86;31.9012153539723
87;20.0356985596835
88;31.1905628947078
89;20.0243476097069
90;20.0243476097069
91;19.9939534051588
92;20.0243476097069
93;20.0013319120007
94;20.1108342368605
95;20.0904167445727
96;20.0422851253026
97;20.0126100513174
98;20.070189020093
99;20.0243476097069
100;20.1108342368605
