Run;Error
1;13.5563970653304
2;33.3096037414753
3;13.5535763314962
4;32.9979134501488
5;33.0970621437243
6;13.502411239264
7;14.7510003019505
8;13.8841115273285
9;13.4891677147213
10;13.7017487204675
11;33.1915611699028
12;33.0780461203478
13;13.4576877587452
14;14.4594089215111
15;13.5206759218715
16;33.8132907082919
17;33.0368659560787
18;13.8841115273285
19;13.4487574748798
20;33.2219317317334
21;33.0070229350596
22;13.5795169390558
23;33.1915137328376
24;33.0328347484946
25;33.4004719962184
26;13.6144444274587
27;13.5789409136788
28;13.6014990013839
29;33.3096037414753
30;33.0661464835672
31;13.9112112403746
32;32.9764323895871
33;33.3082800467333
34;32.9782157792811
35;33.2562266703877
36;13.6366626462426
37;13.3894486192289
38;14.0211839471713
39;13.8420036978627
40;13.8516475989231
41;13.3451588423896
42;14.299370819194
43;33.2239119171197
44;32.983864476006
45;13.7051891104482
46;13.3525122095997
47;13.5702630152727
48;13.4487574748798
49;13.6128712213435
50;33.0750569933894
51;33.5521182203337
52;33.0817887434233
53;13.4487574748798
54;13.963937074656
55;33.0073433249753
56;33.1466400131221
57;33.0225620485944
58;33.0662846749841
59;13.3489012194792
60;33.4276547089444
61;13.5847349588749
62;13.3994165780296
63;33.218556802209
64;13.3895405992036
65;32.9764323895871
66;13.50066382272
67;13.5447707456161
68;13.3531307994054
69;33.4472750193689
70;13.4622319881271
71;33.2687928894741
72;33.3828042748201
73;32.9258973169801
74;13.3572670711581
75;33.0966599582874
76;33.2307599430688
77;13.8537640384257
78;13.579062059709
79;14.1639743925502
80;33.3954369826463
81;33.0688314605963
82;33.3807908386713
83;13.7681024532277
84;13.3531307994054
85;13.3621319672911
86;13.5618484149661
87;13.5803117796582
88;13.5575673756572
89;13.6989736686722
90;33.3683791851944
91;13.9842583823898
92;13.3762697226706
93;33.0651540092108
94;14.3429839209949
95;13.6594155674837
96;33.1915137328376
97;13.4392879298887
98;32.9667645853684
99;13.4721320561612
100;32.991083213464
