Run;Error
1;16.2284611399534
2;13.6778009984218
3;17.2624500201543
4;12.4463799327717
5;10.137543825887
6;13.3709261991176
7;14.9188861402763
8;11.7901793388911
9;10.9224427272026
10;13.0241297126659
11;10.3835642998922
12;13.8308979515238
13;14.1872503842049
14;19.163821373992
15;11.7623608746866
16;12.2826487247329
17;13.0456851873256
18;9.7634281100777
19;17.4466245673729
20;10.9943920371784
21;12.1980332634233
22;13.6086135913752
23;13.1885464993736
24;13.425393581856
25;13.9062698246132
26;10.4667488424947
27;10.4632748201527
28;11.166827379312
29;13.9867665881832
30;13.9526255652835
31;11.8899894976906
32;11.2313342001585
33;11.807364260462
34;15.2655441282203
35;11.4671418702121
36;10.4133992742601
37;17.061904465842
38;12.8950541388941
39;13.6167743461086
40;15.2534102502479
41;10.8864227438258
42;12.5565731354702
43;11.3722529958478
44;12.4847330148663
45;11.149532216821
46;12.6486875771109
47;13.6704058927618
48;17.6486201137043
49;12.0648803631259
50;9.45980985423034
51;12.6717428078395
52;14.4358736724993
53;12.9479003325053
54;11.2228699138206
55;11.4079537754502
56;12.0475408330924
57;11.8780751194436
58;10.3528324400762
59;9.33609511955133
60;11.3717135073009
61;14.5253540222992
62;12.0232425245511
63;15.6511471058808
64;13.8186035962161
65;15.5556171515827
66;13.8568561995431
67;13.4074250793869
68;18.6339959938877
69;13.9597145556474
70;12.4713584592632
71;18.5881253274056
72;13.0518506277526
73;10.4569604169383
74;11.8507385333129
75;12.4059762974801
76;14.2182249069786
77;10.8594119994391
78;12.9577792000896
79;13.2454047383855
80;13.5883173681558
81;14.679730823967
82;9.91686901866811
83;15.2401536876609
84;9.83342268404017
85;12.6031007671584
86;15.5791090934925
87;12.4417017114548
88;14.0938412155091
89;10.239687047977
90;12.4805621409385
91;9.88841115370576
92;12.1910276631999
93;10.3278585939213
94;10.4188685056673
95;13.5367718555133
96;12.2434422783375
97;11.5615496879347
98;12.9461940345422
99;9.93302870702583
100;10.9947248815448
