Run;Error
1;4.92667732657607
2;5.31932434306485
3;41.7728185329449
4;4.64344453750748
5;4.65588323447745
6;4.84194702780252
7;5.1440254504249
8;4.32301665897681
9;5.74249246167922
10;4.13658287789041
11;5.39222559437272
12;4.47603348658015
13;5.47919197428803
14;4.21523862883545
15;4.38827302147498
16;4.21458271990108
17;4.33032051133866
18;4.72469551857809
19;4.58419725614127
20;4.65140173173101
21;5.26774984263291
22;5.18296007208859
23;5.09544193828699
24;4.27572571566502
25;4.73548351668738
26;5.486611925942
27;4.65002696258204
28;4.59756521264031
29;4.65578377720171
30;5.13357641422808
31;4.40426042816653
32;4.39065462661115
33;4.86835611611555
34;4.08459582656956
35;4.89562714309497
36;5.73095903382723
37;4.77814965338651
38;5.04639180594261
39;4.66527346334004
40;4.34436291102024
41;4.49099905028511
42;5.11485232563693
43;4.50870484782067
44;4.77747641447048
45;4.44868993193798
46;4.47273284567571
47;5.17738411389191
48;4.5995032056127
49;4.93768322441803
50;4.59854760658971
51;4.51150515303864
52;5.91275201263968
53;4.48186847755744
54;4.35517291476133
55;4.17386831424967
56;4.60318788961965
57;4.73627898558621
58;4.6337215515712
59;4.21545404567915
60;4.07563291599502
61;4.24107185243539
62;4.75861508952961
63;4.44808416506496
64;5.27479637385603
65;4.82824663769289
66;5.19124220320414
67;4.95524319358185
68;34.4651849934067
69;5.7142296099452
70;4.19627771027967
71;5.13970714154764
72;4.95737459339387
73;4.6694188232158
74;5.88561172494209
75;5.04047789733975
76;5.13791831887796
77;4.45449194072003
78;4.61222726571441
79;4.26756279577574
80;4.54201604142535
81;4.43301533725646
82;4.56768536044727
83;4.52241422060856
84;4.99251020172973
85;4.63843217591142
86;4.30169054520316
87;4.25040739553775
88;4.89924801347196
89;4.41094184589101
90;4.19337284919217
91;8.53032939371685
92;5.19570991839251
93;4.17932751608974
94;5.23440579505753
95;6.04774398045645
96;4.62622687777807
97;5.05912913955206
98;5.09708942509805
99;4.69862130248044
100;4.30260091807521
