root;no_asm;no_8x8dct;no_cabac;no_deblock;no_fast_pskip;no_mbtree;no_mixed_refs;no_weightb;rc_lookahead;rc_lookahead_20;rc_lookahead_40;rc_lookahead_60;ref;ref_1;ref_5;ref_9;Performance
1;1;1;0;1;1;0;0;1;1;0;0;1;1;0;0;1;6.570875
1;1;0;0;1;0;0;0;1;1;1;0;0;1;0;0;1;6.488625
1;1;1;1;1;1;0;0;0;1;0;1;0;1;0;1;0;4.930375
1;1;0;1;1;1;1;1;0;1;1;0;0;1;0;0;1;4.803
1;1;1;1;1;1;0;1;1;1;0;0;1;1;0;0;1;5.394875
1;1;1;1;1;1;0;1;1;1;0;0;1;1;0;1;0;4.478
1;1;1;1;0;0;0;0;0;1;0;1;0;1;1;0;0;3.52375
1;1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;3.31475
1;1;1;0;1;1;0;1;1;1;0;0;1;1;0;1;0;4.3275
1;1;1;1;1;0;0;0;0;1;1;0;0;1;1;0;0;3.284
1;1;0;0;0;0;1;0;0;1;1;0;0;1;0;1;0;4.320125
1;1;0;0;0;0;0;0;1;1;0;0;1;1;0;1;0;5.2605
1;1;0;1;0;1;1;1;1;1;1;0;0;1;0;0;1;4.869875
1;1;1;0;0;0;1;1;1;1;0;1;0;1;1;0;0;2.774625
1;1;1;0;0;0;0;0;0;1;1;0;0;1;1;0;0;3.174875
1;1;0;0;0;0;1;0;1;1;0;1;0;1;0;0;1;5.70825
1;1;0;0;0;0;0;0;1;1;1;0;0;1;1;0;0;3.370875
1;1;0;0;0;0;0;0;1;1;1;0;0;1;0;0;1;6.45525
1;1;0;0;0;0;1;0;1;1;1;0;0;1;0;0;1;5.703625
1;1;0;1;1;1;0;0;1;1;1;0;0;1;0;0;1;6.52975
1;1;0;1;0;0;0;0;0;1;1;0;0;1;0;1;0;4.92975
1;1;0;0;1;1;0;0;1;1;0;0;1;1;0;0;1;6.899875
1;1;0;1;1;0;1;1;1;1;1;0;0;1;1;0;0;2.941875
1;1;0;0;1;1;0;0;1;1;0;0;1;1;0;1;0;5.1825
1;1;1;0;0;0;1;1;0;1;0;1;0;1;1;0;0;2.78575
1;1;1;1;0;1;0;1;1;1;0;1;0;1;0;1;0;4.3325
1;1;0;1;1;0;1;1;1;1;0;1;0;1;0;1;0;3.824625
1;1;0;0;0;1;0;1;1;1;0;0;1;1;0;1;0;4.60875
1;1;0;0;1;1;0;0;1;1;0;1;0;1;1;0;0;3.59925
1;1;0;0;0;0;0;0;0;1;0;1;0;1;1;0;0;3.59625
1;1;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;5.03275
1;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;1;6.70925
1;1;0;0;1;1;0;0;1;1;1;0;0;1;0;0;1;6.465375
1;1;0;0;0;1;0;0;0;1;1;0;0;1;0;1;0;4.856
1;1;0;0;0;0;0;0;0;1;0;0;1;1;1;0;0;3.788875
1;1;0;0;0;0;0;0;0;1;0;0;1;1;0;1;0;5.203
1;1;0;0;0;0;0;0;0;1;0;0;1;1;0;0;1;6.877
1;1;1;0;1;1;1;1;1;1;0;1;0;1;1;0;0;2.772375
1;1;1;0;0;0;1;1;0;1;0;0;1;1;0;1;0;3.64375
1;1;0;1;1;1;0;1;1;1;0;0;1;1;1;0;0;3.887125
1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;1;4.642625
1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;1;0;3.65225
1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;0;0;2.777
1;1;0;1;1;1;0;0;1;1;0;0;1;1;0;1;0;5.322875
1;1;1;1;1;1;1;1;1;1;0;1;0;1;0;0;1;4.674125
1;1;1;1;1;1;1;1;1;1;0;1;0;1;0;1;0;3.646875
1;1;1;1;0;0;1;0;0;1;0;1;0;1;0;1;0;4.15025
1;1;0;1;1;1;0;1;1;1;1;0;0;1;1;0;0;3.486375
1;1;1;1;1;1;1;1;1;1;1;0;0;1;0;0;1;4.64175
1;1;1;1;1;1;1;1;1;1;1;0;0;1;0;1;0;3.681375
1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;2.796375
1;1;0;1;0;0;0;0;1;1;0;1;0;1;0;0;1;6.767375
1;1;0;1;0;0;0;0;1;1;0;1;0;1;0;1;0;5.20375
1;1;1;1;1;1;0;1;0;1;0;0;1;1;0;0;1;5.408125
1;1;0;0;1;1;0;1;1;1;1;0;0;1;1;0;0;3.3705
1;1;0;0;0;1;1;1;1;1;1;0;0;1;1;0;0;2.899375
1;1;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;3.356875
1;1;0;0;0;0;0;0;0;1;1;0;0;1;0;1;0;4.8625
1;1;0;0;0;0;0;0;0;1;1;0;0;1;0;0;1;6.46325
1;1;1;0;0;0;0;0;1;1;0;0;1;1;0;0;1;6.566875
1;1;0;0;0;1;1;1;0;1;0;0;1;1;0;1;0;3.8625
1;1;1;0;1;1;0;0;1;1;1;0;0;1;1;0;0;3.13475
1;1;0;0;1;1;1;1;1;1;1;0;0;1;0;1;0;3.808375
1;1;0;1;1;1;1;1;1;1;0;0;1;1;1;0;0;2.91625
1;1;0;1;1;0;0;0;1;1;1;0;0;1;0;0;1;6.538
