Run;Error
1;7.20318536757325
2;6.59972746460293
3;6.90523322409861
4;6.90523322409861
5;6.91433420429997
6;7.15020604898098
7;6.70675565452313
8;7.01936471749993
9;7.42600092131245
10;6.96583080158003
11;6.7534512944471
12;6.68598866628155
13;6.90523322409861
14;7.16515748681666
15;6.80352684978397
16;6.47444134060849
17;7.04631995145848
18;6.86201826763186
19;7.26336897438199
20;6.66597602929258
21;6.83966721137402
22;7.01936471749993
23;6.72822725428725
24;6.80352684978397
25;6.73188921304538
26;7.07309615521246
27;6.9279125499019
28;7.12023353540322
29;6.70483590476588
30;6.62050560466913
31;6.92723460566351
32;6.59929693204018
33;6.59972746460293
34;6.83432155604662
35;7.02634422559713
36;6.88507614301416
37;7.70555730863518
38;7.25014808784272
39;7.3889025927788
40;7.37292628097003
41;6.79125923393524
42;6.91302893283502
43;6.70675565452313
44;6.73601937908408
45;6.82009252500878
46;7.04920865299631
47;7.17060409085074
48;6.79984927770741
49;7.10317315810044
50;6.96583080158003
51;6.55399621027711
52;6.62050560466913
53;6.82565016924875
54;7.01936471749993
55;6.61504030167503
56;6.82768042765906
57;6.99884411516488
58;6.83400660145177
59;7.15960055811022
60;6.41345143476989
61;6.68372532999036
62;6.83197916311355
63;7.02152737115428
64;6.70483590476588
65;6.62050560466913
66;7.05450280324489
67;6.7534512944471
68;7.33317267616332
69;6.57239376881218
70;7.9624373872957
71;6.7534628439235
72;7.02631856836648
73;7.22659040345989
74;7.34524239538424
75;6.63625751475863
76;6.52720425206673
77;7.01936471749993
78;7.12189953231073
79;6.7534628439235
80;6.62050560466913
81;6.83992803261392
82;6.65845796447224
83;7.58237815141922
84;6.852902202802
85;6.813137884919
86;7.04019252192014
87;7.0694120740462
88;6.67408284789817
89;6.90978263606607
90;6.64351566721951
91;6.97738992737742
92;6.84403148105303
93;6.80982128456013
94;6.87753072576626
95;6.90523322409861
96;6.47444134060849
97;7.36559875152239
98;6.56557445862752
99;6.73601937908408
100;7.08278358844735
