Run;Error
1;5.63240790606631
2;6.32557744129263
3;5.92413564224637
4;13.365921656733
5;5.59784203613296
6;6.27186302791732
7;5.63191149714608
8;5.91938514327592
9;6.10528297933285
10;5.42655405640285
11;13.6152768939612
12;5.66452971497738
13;5.77665730899771
14;5.68779372785689
15;5.84092838812315
16;5.83902971442705
17;5.88166321514109
18;5.86591176067857
19;5.94905310840203
20;5.33741227646954
21;6.15624175884072
22;5.71681014676737
23;5.66828978606364
24;6.0000434704997
25;5.70002068507574
26;5.80811146947795
27;11.6338464158846
28;6.19305100506437
29;5.66625454955692
30;5.69539194432719
31;11.5362757639863
32;6.13712950822317
33;5.61948256228627
34;13.0905149000559
35;5.62606174106261
36;5.18673930614963
37;5.6802912804595
38;12.0715865890258
39;5.67692714223861
40;5.5466570409691
41;5.93125695683298
42;6.41367287126426
43;6.29767542009173
44;5.68686694691809
45;14.43683398213
46;6.07210749170838
47;5.63209720238596
48;5.82634096546921
49;5.62860258334391
50;5.58639868421347
51;5.68834109802198
52;5.63852225748038
53;5.90594852033676
54;5.31873421769659
55;6.53151546797927
56;5.90036708725837
57;5.86241736064439
58;5.73148281276838
59;6.59946662746514
60;6.18940431465954
61;12.2511203291159
62;6.49746696410629
63;6.04038960486988
64;6.03661733294404
65;5.87638362085898
66;6.38535400827242
67;5.66654778643695
68;5.8032766925382
69;5.84511960283736
70;5.32620946534556
71;5.72640499292434
72;11.4861049159856
73;5.86212199663311
74;5.88226386411228
75;6.18777292879313
76;5.58820026644226
77;5.47120363209773
78;5.52810984837858
79;5.64924869872405
80;5.79604439946818
81;5.79069537004637
82;7.00138625908898
83;5.60521085724568
84;6.57058073619595
85;5.78526253539726
86;6.22274656930352
87;5.68061760889081
88;11.4202002062594
89;6.102199105351
90;5.66097191938031
91;5.78448842080696
92;5.67774800024869
93;5.78349348195394
94;5.808310917163
95;5.96326253612048
96;5.82254150447239
97;5.786001373155
98;5.79169732186518
99;5.99970216947628
100;5.93432778738232
