Run;Error
1;17.2020145015222
2;13.9760235863913
3;8.9354420318101
4;9.66461167109517
5;9.30642750779275
6;11.0928667374945
7;18.8409759912606
8;14.1468330340481
9;12.8079883524021
10;11.5081699071237
11;11.3623008066863
12;10.625827874679
13;11.2077106902441
14;13.9280522784508
15;10.1666528510001
16;11.3830610276403
17;12.3212065842886
18;15.1217314318589
19;18.0514934034788
20;10.6149554145948
21;10.4215135604555
22;10.0046723641722
23;10.4403254252541
24;9.15836555766602
25;28.5456093825132
26;13.7148373267285
27;9.49256649576082
28;9.14035871265979
29;10.7457173055892
30;15.4155577882785
31;11.4599866498826
32;10.2052873107716
33;9.90891217864371
34;17.4956206011401
35;21.2933879011341
36;11.022742246708
37;13.1401560652761
38;10.1622835471284
39;16.1331097095885
40;17.8911436676514
41;21.4249156819699
42;42.2711043063839
43;10.352735307429
44;9.64570745110206
45;10.8147909944685
46;9.04356209517072
47;13.874021149888
48;9.28582035008414
49;16.9410884487601
50;11.5070817404021
51;11.0900603610803
52;17.5756469128544
53;9.92093544180871
54;11.7166618559058
55;10.8430226360132
56;12.7690054889857
57;15.5721883148985
58;10.2054328840164
59;14.4035905981761
60;9.43601642441884
61;14.0690675109964
62;21.5000655526915
63;26.180509538827
64;9.70282684740855
65;12.7624520130337
66;10.9656845690904
67;13.8442730750225
68;19.6303999569292
69;28.457194133907
70;14.3540321228058
71;11.1154981831895
72;9.92001406065636
73;14.2366490962465
74;11.6656555777137
75;13.8838807480378
76;13.971643343076
77;12.9132350211829
78;11.4177590470721
79;9.62012761578206
80;13.3861968584099
81;24.1949260485845
82;18.3750467589198
83;24.6284865082586
84;10.6221354448404
85;10.0944541011786
86;13.3255729427206
87;10.7631142557915
88;10.7694375988255
89;13.5925960774464
90;15.0289732674667
91;9.60249365987917
92;10.6795176410696
93;10.0324215103175
94;14.7767115437022
95;9.76476101712219
96;12.6743763727857
97;10.8370478819549
98;9.98014906501949
99;18.4643977966879
100;11.111271588034
