Run;Error
1;8.98104015691981
2;9.24159614118025
3;8.94555100250821
4;8.70971426810156
5;8.86887111629784
6;9.1681770882749
7;9.06790448193562
8;9.25609320288394
9;9.17833795683942
10;8.95115461782015
11;9.01705068565489
12;9.19571402520849
13;8.87683571620525
14;8.91689615401378
15;8.8416961968344
16;8.99882567350561
17;8.88274130164755
18;9.12627164703523
19;8.9074063046908
20;9.04753930052574
21;9.05238562534708
22;8.9848206050748
23;9.17369900817741
24;8.98880746792361
25;9.10186241753381
26;8.98143927997064
27;8.88197528653705
28;8.89066187103942
29;8.96242238843523
30;8.98505562594806
31;8.93379909241861
32;8.86910273962179
33;8.73516116561458
34;8.77503778953318
35;9.22688207803485
36;9.00109752724761
37;8.85442757937317
38;9.04256994661151
39;9.14181041093219
40;8.92340920212059
41;9.01477183907724
42;9.06681813960502
43;9.24018769721916
44;9.021344277863
45;9.01433346833305
46;9.06885936483555
47;9.09196817447962
48;8.98724067603966
49;9.06433297745124
50;8.99386418132319
51;9.00174580117587
52;9.139183723848
53;9.21182962756238
54;9.01418472026082
55;9.21650665796627
56;9.08504622714769
57;9.25271671296828
58;9.11095477507748
59;8.90156862156284
60;9.00664217400201
61;8.99608293134261
62;9.0510938944162
63;9.16185148354827
64;9.00654253117282
65;9.10590088553056
66;8.86418039829858
67;8.92144883773285
68;8.87365701806171
69;8.99316859025157
70;8.90116999107194
71;9.03488026956185
72;8.91526409214839
73;9.21366422575702
74;8.86432640791446
75;9.05457472425359
76;9.14487497942691
77;8.99761451741498
78;8.89936133569864
79;8.99688180720623
80;9.12062718590418
81;9.16381051543197
82;9.03492010619135
83;8.92297356442785
84;9.31087953319508
85;9.09425139829542
86;8.99723445299749
87;9.24518991452609
88;8.83753806910691
89;8.96247416382003
90;9.07865727890253
91;9.11507145307706
92;9.11328977375286
93;8.95479210253588
94;9.19746418820283
95;9.07849530130438
96;8.97075537442488
97;9.04360573889444
98;9.13892054300294
99;8.85648397969194
100;9.24358546267924
