Run;Error
1;16.0202668427271
2;21.9837129978658
3;21.3050983612429
4;21.9837129978658
5;22.9194566600502
6;22.9194566600502
7;23.8986793509652
8;15.011757622483
9;22.9194566600502
10;22.9194566600502
11;49.7889690541417
12;22.9194566600502
13;22.9194566600502
14;21.3050983612429
15;22.9194566600502
16;12.8827773477004
17;21.4170059923525
18;21.3050983612429
19;22.9720898699279
20;22.9194566600502
21;22.9194566600502
22;22.5187793590027
23;23.5518855174969
24;22.5187793590027
25;13.0415759191027
26;22.9194566600502
27;13.0415759191027
28;22.9194566600502
29;21.3050983612429
30;23.153640567712
31;21.3050983612429
32;22.9194566600502
33;21.9837129978658
34;22.9194566600502
35;24.3513857261488
36;22.9194566600502
37;22.5187793590027
38;43.6950967228051
39;22.9194566600502
40;49.7889690541417
41;22.9194566600502
42;49.7889690541417
43;22.9194566600502
44;21.9837129978658
45;22.9194566600502
46;21.9837129978658
47;25.4416295270328
48;22.9194566600502
49;21.8708636988333
50;22.9194566600502
51;48.9735340476457
52;22.9194566600502
53;49.7889690541417
54;21.3050983612429
55;22.9194566600502
56;21.3050983612429
57;22.9194566600502
58;25.5878348686077
59;22.9194566600502
60;22.9194566600502
61;22.9194566600502
62;22.9194566600502
63;22.9194566600502
64;22.9194566600502
65;13.0415759191027
66;22.9194566600502
67;21.1886572696761
68;22.9194566600502
69;21.3050983612429
70;22.9194566600502
71;16.0202668427271
72;22.9194566600502
73;21.3050983612429
74;22.9720898699279
75;22.9194566600502
76;22.9194566600502
77;22.9001150442552
78;13.0415759191027
79;22.9194566600502
80;13.0415759191027
81;22.9194566600502
82;53.325881771549
83;22.9720898699279
84;21.9837129978658
85;22.9194566600502
86;21.9837129978658
87;22.9194566600502
88;12.8770655063654
89;22.9194566600502
90;22.9194566600502
91;22.9194566600502
92;22.9194566600502
93;23.2193959112431
94;22.9194566600502
95;22.9194566600502
96;22.9194566600502
97;22.9194566600502
98;22.9194566600502
99;22.9194566600502
100;22.9194566600502
