root;no_asm;no_8x8dct;no_cabac;no_deblock;no_fast_pskip;no_mbtree;no_mixed_refs;no_weightb;rc_lookahead;rc_lookahead_20;rc_lookahead_40;rc_lookahead_60;ref;ref_1;ref_5;ref_9;Performance
1;1;1;0;1;0;1;1;0;1;0;1;0;1;1;0;0;1442216
1;1;0;1;1;0;0;0;1;1;1;0;0;1;1;0;0;1456262
1;1;1;1;1;1;0;0;0;1;1;0;0;1;1;0;0;1429926
1;1;0;1;0;0;1;0;1;1;1;0;0;1;1;0;0;1580569
1;1;0;0;1;0;0;0;1;1;1;0;0;1;1;0;0;1357117
1;1;0;0;0;0;1;0;0;1;0;1;0;1;1;0;0;1475476
1;1;0;1;1;1;1;1;0;1;1;0;0;1;1;0;0;1609359
1;1;1;1;1;1;0;1;0;1;1;0;0;1;1;0;0;1429926
1;1;1;0;0;1;0;0;1;1;1;0;0;1;1;0;0;1302047
1;1;0;1;0;0;1;1;1;1;1;0;0;1;1;0;0;1580569
1;1;1;0;1;1;0;1;0;1;0;1;0;1;1;0;0;1383657
1;1;0;0;0;0;0;1;0;1;1;0;0;1;1;0;0;1337577
1;1;0;1;1;1;1;0;0;1;1;0;0;1;1;0;0;1609359
1;1;1;1;0;0;0;0;0;1;0;1;0;1;1;0;0;1468681
1;1;0;0;1;1;1;1;0;1;0;1;0;1;1;0;0;1499490
1;1;1;0;1;0;1;0;1;1;1;0;0;1;1;0;0;1442701
1;1;1;1;0;0;0;1;0;1;1;0;0;1;1;0;0;1401957
1;1;1;1;1;1;0;0;1;1;1;0;0;1;1;0;0;1430354
1;1;0;0;1;0;0;1;1;1;0;1;0;1;1;0;0;1420633
1;1;0;0;0;1;1;0;0;1;1;0;0;1;1;0;0;1477112
1;1;1;1;0;0;0;1;0;1;0;1;0;1;1;0;0;1468681
1;1;0;1;1;1;1;0;1;1;1;0;0;1;1;0;0;1612870
1;1;1;0;1;0;1;0;1;1;0;1;0;1;1;0;0;1442701
1;1;1;0;1;0;1;1;1;1;1;0;0;1;1;0;0;1442701
1;1;0;0;1;0;0;1;1;1;1;0;0;1;1;0;0;1357117
1;1;0;0;1;0;0;0;1;1;0;1;0;1;1;0;0;1420633
1;1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;1430354
1;1;1;0;1;1;1;1;0;1;1;0;0;1;1;0;0;1441490
1;1;0;0;0;1;1;0;1;1;1;0;0;1;1;0;0;1478342
1;1;0;0;0;0;0;1;0;1;0;1;0;1;1;0;0;1399662
1;1;0;0;0;1;0;0;1;1;0;1;0;1;1;0;0;1404431
