Run;Error
1;23.7098811282173
2;23.6884186465072
3;23.6157084535365
4;23.8217387482466
5;23.81565885432
6;23.5359495309297
7;23.4632248102284
8;23.5066018287903
9;23.5327285840915
10;23.7585481505244
11;23.9620162199072
12;23.7874877196698
13;23.2654951150237
14;23.2888050748225
15;23.3521756781857
16;23.9652418312611
17;23.8196110649035
18;23.5761610358172
19;23.7202252242507
20;23.8852053242246
21;23.8466885005078
22;23.5057139573776
23;23.7432303689105
24;23.7573040370571
25;23.9449984823908
26;23.7666186313819
27;23.5357151277262
28;23.3567806169517
29;23.8124537329037
30;23.7785694976174
31;23.7503841268643
32;23.7394749086044
33;23.9898090570565
34;23.7806645245285
35;23.6018515107423
36;23.7563983677928
37;23.4095842207889
38;23.3437803180203
39;23.5505813770221
40;23.4205825851896
41;23.5379836067244
42;23.4132361453592
43;23.6515039398799
44;23.6420038783873
45;23.7230461847852
46;23.5011844988356
47;23.5520355101677
48;23.7635841010578
49;23.5388955646155
50;23.8788581245944
51;24.0241120274833
52;23.7786768425772
53;23.8000659811112
54;23.5773554399313
55;23.6164123555152
56;23.750086246574
57;23.8627659988464
58;23.6978048822093
59;23.6583979844094
60;23.9142006763806
61;23.5894474787808
62;23.7040743637179
63;23.807590009822
64;23.7100518155775
65;23.6423834184024
66;23.5132912599888
67;23.6157084535365
68;23.5402357277616
69;23.9349476393455
70;23.478318435191
71;23.8105457787876
72;24.0147835588271
73;23.7005767036429
74;23.7201129237035
75;23.6681190862399
76;23.9299789611542
77;23.6446889696562
78;23.5068158147225
79;23.5008982965714
80;23.8034722557155
81;23.7651812681403
82;23.7822523271137
83;23.3641111338431
84;23.7221445426959
85;23.5458466693369
86;23.6626499797866
87;23.4142945049391
88;23.7448241486844
89;23.766117442605
90;23.8669008894242
91;23.2432761432795
92;23.7040743637179
93;23.8396962822986
94;23.2954962725636
95;23.4799239107801
96;23.776955944956
97;23.6033395762411
98;23.5881057544817
99;23.5546123102215
100;23.6456468390273
