Run;Error
1;4.68334275934559
2;4.6828693816308
3;4.67946307875268
4;4.68503465189247
5;4.6938691672445
6;4.67875155932521
7;4.67746626502398
8;4.67962421692645
9;4.68060911451476
10;4.68556614442052
11;4.69661048065688
12;4.68256947673601
13;4.67562025603788
14;4.67542038067766
15;4.67716267964575
16;4.69227082354255
17;4.68917532000001
18;4.67819152655917
19;4.68179248293054
20;4.68760407128231
21;4.69239190714066
22;4.68000659246482
23;4.68590759682207
24;4.6833278690818
25;4.69554247696229
26;4.68684141738025
27;4.67768712330135
28;4.67566851543095
29;4.68106951905407
30;4.69048736721385
31;4.67806231027327
32;4.68156034932971
33;4.69169957601062
34;4.69263202777377
35;4.67909016912609
36;4.68717882646253
37;4.67750221774206
38;4.67627545661946
39;4.6793311344198
40;4.6797749128998
41;4.67623699791287
42;4.67876224041558
43;4.68043272989734
44;4.6801001480121
45;4.68517034980467
46;4.68042701454895
47;4.67793752617889
48;4.68017165706014
49;4.68017961563539
50;4.68764863931441
51;4.69510541500204
52;4.68636053144463
53;4.68299818419766
54;4.6786831528999
55;4.679718648207
56;4.68403707957865
57;4.69156483485165
58;4.68041859467098
59;4.680465679783
60;4.68999441337169
61;4.67876571023218
62;4.67890846585094
63;4.690740489326
64;4.67887305253036
65;4.68240227138643
66;4.68183571968503
67;4.67946307875268
68;4.67963869384945
69;4.69293972890378
70;4.68130795785234
71;4.68731679626304
72;4.69531326019834
73;4.6888324823113
74;4.68048608301878
75;4.6828585393721
76;4.6962760052947
77;4.67925563557245
78;4.67751734493472
79;4.68446029873697
80;4.68736446958955
81;4.68403031115072
82;4.6827117046577
83;4.6765479111368
84;4.68065967764791
85;4.67838550156241
86;4.68281252194882
87;4.67747645277468
88;4.68181719765394
89;4.68896492883504
90;4.69249728539393
91;4.67465834587119
92;4.67890846585094
93;4.68203351598623
94;4.67614645899024
95;4.67744431354781
96;4.68900405792888
97;4.68267753560571
98;4.68031811832161
99;4.67786497539471
100;4.6840626128011
