root;no_asm;no_8x8dct;no_cabac;no_deblock;no_fast_pskip;no_mbtree;no_mixed_refs;no_weightb;rc_lookahead;rc_lookahead_20;rc_lookahead_40;rc_lookahead_60;ref;ref_1;ref_5;ref_9;Performance
1;1;1;1;1;1;0;0;1;1;1;0;0;1;1;0;0;0.3182
1;1;0;1;1;1;1;0;1;1;1;0;0;1;1;0;0;0.2784
1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;1;0;0.3182
1;1;0;0;0;1;0;1;1;1;0;0;1;1;1;0;0;0.4102
1;1;1;1;1;0;0;0;1;1;1;0;0;1;0;0;1;0.5574
1;1;0;1;0;0;0;1;0;1;0;1;0;1;0;0;1;0.4948
1;1;0;0;1;0;1;1;1;1;1;0;0;1;0;1;0;0.343
1;1;1;1;1;0;1;0;1;1;0;1;0;1;0;1;0;0.3908
1;1;1;1;1;0;0;1;1;1;1;0;0;1;1;0;0;0.2864
1;1;1;0;0;0;0;0;1;1;1;0;0;1;0;1;0;0.4136
1;1;1;0;0;1;0;1;1;1;1;0;0;1;0;0;1;0.4306
1;1;0;1;1;1;1;1;0;1;0;0;1;1;1;0;0;0.2706
