Run;Error
1;3.5205327226925
2;3.5362335508102
3;3.46028472624762
4;3.55549231882885
5;3.68499616629122
6;3.48690478267249
7;3.46800247240596
8;3.51913118455557
9;3.47803121873188
10;3.57401644210582
11;3.51337959998744
12;3.52203601081702
13;3.51408286109189
14;3.55755084494924
15;3.52582921269231
16;3.4629248010355
17;3.47465413108954
18;3.51282345587338
19;3.48142202836894
20;3.50838255827091
21;3.53700414905048
22;3.53135332847214
23;3.49437278037273
24;3.61180494173733
25;3.60244766419027
26;3.47289486336983
27;3.53895088847433
28;3.49175644053079
29;3.66731499954361
30;3.46734839677797
31;3.55401127149599
32;3.4862185904362
33;3.46337361805502
34;3.54018562922789
35;3.47686132964735
36;3.51902065669465
37;3.54151463615728
38;3.51971306546401
39;3.66806137456851
40;3.48988360747992
41;3.51264287294313
42;3.51197971561974
43;3.59357997706923
44;3.4901670285772
45;3.52626352560344
46;3.49603833862192
47;3.47372729256851
48;3.51743127935051
49;3.62657000896009
50;3.50584511463401
51;3.58530038800019
52;3.46365767398065
53;3.515073900568
54;3.53913034186522
55;3.47589526969453
56;3.46307947500818
57;3.48030988720486
58;3.51089386701836
59;3.56344733612377
60;3.49667304130242
61;3.5205066907685
62;3.53461153659476
63;3.47390854691423
64;3.71100237318374
65;3.54862774323105
66;3.53491999111231
67;3.47399105235959
68;3.58219973345937
69;3.49980558420946
70;3.51462981612606
71;3.49342082314776
72;3.46913176458542
73;3.51326042301654
74;3.51823632790546
75;3.59463248848613
76;3.51574539220227
77;3.57297248981957
78;3.49295095455926
79;3.50764480911345
80;3.64059291106312
81;3.54257659067168
82;3.51117293778988
83;3.4965224271122
84;3.51802851516227
85;3.47367485062143
86;3.51976644750923
87;3.58136807373644
88;3.51430354340845
89;3.55312665551144
90;3.46039052045181
91;3.56456457121212
92;3.49713611824577
93;3.49092590388413
94;3.48947986649721
95;3.57697731492254
96;3.52168741343851
97;3.48608023467127
98;3.51389161565436
99;3.51113077968649
100;3.53973824406074
