Run;Error
1;3.4721634581128
2;3.48082471467298
3;3.54925047226242
4;3.51346126958901
5;3.52134114250924
6;3.47484840208389
7;3.46861660229003
8;3.48059012228884
9;3.46794942868691
10;3.50073455438344
11;3.51617535471988
12;3.50231079607662
13;3.48319979930675
14;3.5275270209967
15;3.50094766873096
16;3.46994195916498
17;3.48264313472626
18;3.47197399810216
19;3.47245753354691
20;3.49125882594062
21;3.50307183256436
22;3.47328719396658
23;3.48553411899552
24;3.49584621767704
25;3.47003067909198
26;3.48574671570394
27;3.50282994115747
28;3.5432750535683
29;3.48064013699808
30;3.49062166119966
31;3.47285780552407
32;3.48215525555659
33;3.55010376615123
34;3.49516449278807
35;3.47192323808791
36;3.50490860360111
37;3.54256623713155
38;3.47680902125501
39;3.49316508682349
40;3.47786271893901
41;3.519452932574
42;3.47683948797489
43;3.4778633620352
44;3.48279620022481
45;3.49009461114853
46;3.4729329245571
47;3.48182186970247
48;3.53638556007091
49;3.46703175450781
50;3.47249746813474
51;3.47083222644921
52;3.49444592942381
53;3.49071832225703
54;3.46423523752348
55;3.47081474669941
56;3.51042296206112
57;3.4817705356739
58;3.48408539554971
59;3.47295812965454
60;3.4695096021999
61;3.49511455307176
62;3.5102475803842
63;3.50269806198987
64;3.47150244447652
65;3.46411527492203
66;3.47954339134269
67;3.53233828315507
68;3.49899947628823
69;3.47917014751615
70;3.46379171506211
71;3.55283817281945
72;3.48945723569025
73;3.47617925161424
74;3.46884545349929
75;3.46685291254845
76;3.47502559490688
77;3.50044242141342
78;3.52326843414646
79;3.49047756541385
80;3.46478071305215
81;3.500511397024
82;3.47869892290175
83;3.49641566832004
84;3.50191526400916
85;3.47256514395327
86;3.49183224073292
87;3.46168959294306
88;3.51481515236568
89;3.46824765290595
90;3.46706220381968
91;3.49893720447808
92;3.51000256514875
93;3.48693658937411
94;3.48176653140551
95;3.49242393291163
96;3.4778647193397
97;3.46311849692618
98;3.49081285698504
99;3.49065136815767
100;3.47631477551618
