Run;Error
1;8.79749006932792
2;10.0294806617647
3;9.48270247629849
4;19.4081348957605
5;15.947990887741
6;9.95384910572871
7;8.8126549334202
8;9.48888919289099
9;11.943462315931
10;17.4202096647609
11;14.3178005100512
12;9.49862733942601
13;13.8966907411819
14;10.1921862646565
15;10.4900118819691
16;12.9411881524871
17;10.4251300723533
18;10.5108537170115
19;9.68234233752776
20;10.8036087420197
21;10.8637347620335
22;10.3374141565354
23;10.1213285782574
24;9.62387102536443
25;11.2737042182501
26;10.7079325036407
27;18.2178385035354
28;11.7690254689298
29;9.5361825490522
30;9.82899766590003
31;8.83649041522529
32;10.6313752631473
33;18.4521162385267
34;20.3200472241065
35;10.4788601259252
36;10.0593736215169
37;13.9300365316076
38;11.9387313919534
39;9.93532837798827
40;10.3351883252398
41;20.3271490636559
42;10.4810287299971
43;9.67267744339635
44;12.2914912976615
45;11.4920335490902
46;10.5264183158379
47;9.28777374423285
48;14.9963909341141
49;11.2807041848832
50;13.8174196196002
51;9.75935273759699
52;10.4851939396021
53;14.3063339613738
54;8.9558568254468
55;33.1996926956752
56;11.661321551908
57;9.34814804313499
58;10.5678113076346
59;13.1529011465388
60;19.5299519687553
61;9.76332954486242
62;9.73078057221865
63;14.8573612400475
64;9.15141348278612
65;11.5676201270894
66;18.4463871054869
67;15.1144280209522
68;10.5038059215173
69;9.89234185720707
70;9.62989763231765
71;16.5254848495303
72;47.1480273041561
73;11.354399310967
74;9.62638396448902
75;10.7477123257607
76;13.9134249724675
77;11.5405409541858
78;9.45610586314365
79;14.1695766150461
80;9.94206750239211
81;16.9729148830763
82;11.8764420806048
83;17.7962923684905
84;10.7987885445095
85;10.743075644183
86;9.77143389149273
87;12.3198474161312
88;29.9548346939614
89;9.51211452163586
90;10.6775381772341
91;15.8093733033266
92;10.5252590292687
93;14.2032879819154
94;12.4482595468438
95;9.90063495730117
96;10.9459781473958
97;9.39899923905193
98;11.1285622265598
99;9.7552135869949
100;9.84823208943438
