Run;Error
1;9.04541712574812
2;8.9345629062596
3;8.96376896846753
4;8.96302956514134
5;9.06449210613333
6;8.96390364935652
7;9.00030367302734
8;8.99144039693915
9;9.392307693536
10;8.87486792137391
11;13.3858102990538
12;9.67821712181345
13;9.03167931693545
14;8.90434357596891
15;9.03360090473984
16;9.06542652127565
17;8.94603484533842
18;9.11756354712812
19;8.95064614142033
20;8.82553411428149
21;8.78768414506361
22;9.05820091082936
23;8.93889531128729
24;9.10187966119527
25;8.96148040004741
26;8.9793181763141
27;9.69312373562612
28;8.9483490285884
29;9.23459848214561
30;8.91829036223641
31;9.7390057323957
32;9.2301381709856
33;8.93451718276484
34;13.2910743749717
35;9.34182216604917
36;8.86493213080082
37;8.97433608041291
38;23.0434001485473
39;9.07790598634632
40;8.8506937579497
41;8.98036969113908
42;9.008927122933
43;9.52619091676291
44;8.94340970455438
45;9.09039137405039
46;9.12632046251711
47;9.00504130633989
48;8.9428278995497
49;9.11192319423028
50;9.06432924514553
51;8.91820364719931
52;9.10364171441846
53;9.13398814810661
54;8.92898296252132
55;9.0239817808532
56;9.21483587023601
57;9.58723307107453
58;9.28695564869264
59;9.01615824404792
60;9.3121867612674
61;8.950274944223
62;8.93314659633085
63;9.06551830099776
64;9.31065755019838
65;9.19464060186806
66;8.8668636596031
67;8.858324867035
68;13.2961382422721
69;9.07065074970097
70;8.91366815460978
71;8.92315101761036
72;23.0875767479825
73;9.0575228575762
74;8.95426236385151
75;9.03302315629566
76;9.01185111571763
77;8.8718805215968
78;8.94014607687974
79;9.03499980318327
80;9.04610157917715
81;9.05334428644866
82;8.79819551318492
83;9.09084707696733
84;9.12424418477516
85;9.2888814047362
86;9.1050927693664
87;9.27248884962323
88;9.62341049210528
89;9.05934050351967
90;9.10002901255656
91;9.53574944058096
92;8.93236068971815
93;9.05646392878786
94;9.17399992324411
95;9.18366693810655
96;9.31326134738506
97;9.18562043607862
98;9.13521343714548
99;9.00661142303426
100;9.13517618065586
