Run;Error
1;12.32477115256
2;12.32477115256
3;12.32477115256
4;12.32477115256
5;12.32477115256
6;12.32477115256
7;12.32477115256
8;12.32477115256
9;12.32477115256
10;12.32477115256
11;12.32477115256
12;12.32477115256
13;12.32477115256
14;12.32477115256
15;12.32477115256
16;12.32477115256
17;12.32477115256
18;12.32477115256
19;12.32477115256
20;12.32477115256
21;12.32477115256
22;12.32477115256
23;12.32477115256
24;12.32477115256
25;12.32477115256
26;12.32477115256
27;12.32477115256
28;12.32477115256
29;12.32477115256
30;12.32477115256
31;12.32477115256
32;12.32477115256
33;12.32477115256
34;12.32477115256
35;12.32477115256
36;12.32477115256
37;12.32477115256
38;12.32477115256
39;12.32477115256
40;12.32477115256
41;12.32477115256
42;12.32477115256
43;12.32477115256
44;12.32477115256
45;12.32477115256
46;12.32477115256
47;12.32477115256
48;12.32477115256
49;12.32477115256
50;12.32477115256
51;12.32477115256
52;12.32477115256
53;12.32477115256
54;12.32477115256
55;12.32477115256
56;12.32477115256
57;12.32477115256
58;12.32477115256
59;12.32477115256
60;12.32477115256
61;12.32477115256
62;12.32477115256
63;12.32477115256
64;12.32477115256
65;12.32477115256
66;12.32477115256
67;12.32477115256
68;12.32477115256
69;12.32477115256
70;12.32477115256
71;12.32477115256
72;12.32477115256
73;12.32477115256
74;12.32477115256
75;12.32477115256
76;12.32477115256
77;12.32477115256
78;12.32477115256
79;12.32477115256
80;12.32477115256
81;12.32477115256
82;12.32477115256
83;12.32477115256
84;12.32477115256
85;12.32477115256
86;12.32477115256
87;12.32477115256
88;12.32477115256
89;12.32477115256
90;12.32477115256
91;12.32477115256
92;12.32477115256
93;12.32477115256
94;12.32477115256
95;12.32477115256
96;12.32477115256
97;12.32477115256
98;12.32477115256
99;12.32477115256
100;12.32477115256
