Run;Error
1;9.54639656884298
2;9.44881663509506
3;9.48062687692601
4;9.00042516304729
5;9.30191328737303
6;9.35867224887062
7;9.58176535285387
8;9.30926441811945
9;9.68220333597312
10;9.55140335292479
11;9.68364249860174
12;9.52510315870394
13;9.4942882815865
14;10.1780988212763
15;9.34728653448035
16;9.33633183675034
17;9.1255261625445
18;9.53559907288445
19;9.76608465364787
20;9.11891845316108
21;9.96783515267518
22;9.62223607287356
23;9.75498990198286
24;9.59312814659481
25;9.59068550466078
26;9.66231636512813
27;9.35080536124678
28;9.11494785132013
29;9.58027513984148
30;9.34576460943468
31;9.45730948574989
32;9.33995550951657
33;9.72700326517697
34;9.88813159823899
35;10.0178393772482
36;9.19913177698078
37;9.3978608538443
38;9.1383236711758
39;9.57961917155039
40;9.3137759935712
41;9.30858256126874
42;9.5605878326805
43;9.8611555422525
44;9.63786691997104
45;8.99547058579746
46;9.63040333165621
47;9.44997272952935
48;9.7725862154674
49;9.3476703113182
50;9.76854541999391
51;9.5874638948383
52;9.57433141967553
53;9.69863597536561
54;9.16925737696045
55;9.52725529823348
56;9.31614153834074
57;9.21144966436607
58;9.46493950316005
59;9.35810841044014
60;9.54176868357151
61;9.03259727889407
62;9.23277259197933
63;9.1363401885029
64;9.48549758806499
65;9.50608222810894
66;10.1427763807944
67;9.5314094881407
68;9.50421363018025
69;9.41346105069716
70;9.45466200828368
71;9.82476164230333
72;9.13026516616694
73;9.44542133751827
74;9.33881877190539
75;9.47584898306671
76;9.58586487386368
77;9.25600442613991
78;9.43438531359322
79;9.6007751360104
80;9.39335064763355
81;9.76879763508339
82;9.50531507006085
83;9.39510569234658
84;9.80983426377307
85;9.34967669132607
86;9.26952926078952
87;9.43739233545646
88;8.92891110335764
89;9.45954652007217
90;9.47504754073671
91;9.52282761193436
92;9.58895377424174
93;9.37938262551161
94;9.26686910471926
95;9.3883957932887
96;9.41921472914344
97;9.84054828010651
98;9.67512281704559
99;9.65205513183971
100;9.53369697104177
