Run;Error
1;8.91477350421167
2;8.89798541613776
3;8.92901817228545
4;8.7761744763375
5;9.58981693494373
6;8.78529745823138
7;9.20839648506579
8;9.10689665900936
9;8.73750165924969
10;9.31915535790841
11;8.85686242552555
12;8.80952106155683
13;8.78889968950011
14;8.88005842218715
15;9.04562200682424
16;9.45343482672299
17;8.99457099868452
18;8.8905604232919
19;8.81915342013233
20;9.36411464014632
21;8.8540555715985
22;8.76530628970459
23;8.92875803825003
24;8.84337289322988
25;8.54044548607523
26;9.10575506869257
27;9.22680830074971
28;7.28652036616531
29;9.44122827053349
30;9.2644705610823
31;8.77053043529204
32;9.04362252639305
33;8.89663797085645
34;9.08480345280001
35;8.92644841037541
36;9.04694572501231
37;8.86634358476621
38;8.91743927589079
39;8.7877649888986
40;8.97290392054997
41;9.09993641115328
42;9.42116487907722
43;9.02994843839784
44;8.78706530978667
45;9.30099670969692
46;9.23087013747879
47;7.47169492861053
48;8.89973103930641
49;9.62827892255332
50;12.3395910332281
51;8.82241481137547
52;8.78273371949053
53;8.79033370110426
54;9.12978784056481
55;9.48525602191923
56;8.90824803458781
57;8.91881326021865
58;9.05810084910324
59;13.2881911923601
60;8.0944222746634
61;9.39512498829122
62;8.73378606687803
63;9.06227962134618
64;8.89460625614593
65;9.1818829818277
66;9.39931949320824
67;8.80104473154433
68;9.00931462768068
69;8.87788988306609
70;9.33399527923931
71;8.69277005129791
72;9.15260419870649
73;9.29693714046575
74;7.194613642457
75;9.02764784326499
76;8.97573891851787
77;8.90969399933063
78;9.61025416199156
79;8.90700022990312
80;8.75382550755998
81;9.27329274387096
82;10.0155338537283
83;8.66406049899014
84;9.37790435553754
85;7.68428015712307
86;8.87010654437328
87;8.70958153145909
88;8.91712837343725
89;8.77965946171922
90;8.98266672209154
91;8.7639843366674
92;8.81514868022986
93;8.66116249604708
94;11.6702859435515
95;8.78478637941156
96;8.95996994622326
97;8.7898455636725
98;8.99414999860647
99;9.25649857933241
100;8.66379765700821
