Run;Error
1;8.30116492508675
2;8.30116492508675
3;8.30116492508675
4;8.30116492508675
5;8.30116492508675
6;8.30116492508675
7;8.30116492508675
8;8.30116492508675
9;8.30116492508675
10;8.30116492508675
11;8.30116492508675
12;8.30116492508675
13;8.30116492508675
14;8.30116492508675
15;8.30116492508675
16;8.30116492508675
17;8.30116492508675
18;8.30116492508675
19;8.30116492508675
20;8.30116492508675
21;8.30116492508675
22;8.30116492508675
23;8.30116492508675
24;8.30116492508675
25;8.30116492508675
26;8.30116492508675
27;8.30116492508675
28;8.30116492508675
29;8.30116492508675
30;8.30116492508675
31;8.30116492508675
32;8.30116492508675
33;8.30116492508675
34;8.30116492508675
35;8.30116492508675
36;8.30116492508675
37;8.30116492508675
38;8.30116492508675
39;8.30116492508675
40;8.30116492508675
41;8.30116492508675
42;8.30116492508675
43;8.30116492508675
44;8.30116492508675
45;8.30116492508675
46;8.30116492508675
47;8.30116492508675
48;8.30116492508675
49;8.30116492508675
50;8.30116492508675
51;8.30116492508675
52;8.30116492508675
53;8.30116492508675
54;8.30116492508675
55;8.30116492508675
56;8.30116492508675
57;8.30116492508675
58;8.30116492508675
59;8.30116492508675
60;8.30116492508675
61;8.30116492508675
62;8.30116492508675
63;8.30116492508675
64;8.30116492508675
65;8.30116492508675
66;8.30116492508675
67;8.30116492508675
68;8.30116492508675
69;8.30116492508675
70;8.30116492508675
71;8.30116492508675
72;8.30116492508675
73;8.30116492508675
74;8.30116492508675
75;8.30116492508675
76;8.30116492508675
77;8.30116492508675
78;8.30116492508675
79;8.30116492508675
80;8.30116492508675
81;8.30116492508675
82;8.30116492508675
83;8.30116492508675
84;8.30116492508675
85;8.30116492508675
86;8.30116492508675
87;8.30116492508675
88;8.30116492508675
89;8.30116492508675
90;8.30116492508675
91;8.30116492508675
92;8.30116492508675
93;8.30116492508675
94;8.30116492508675
95;8.30116492508675
96;8.30116492508675
97;8.30116492508675
98;8.30116492508675
99;8.30116492508675
100;8.30116492508675
