root;no_asm;no_8x8dct;no_cabac;no_deblock;no_fast_pskip;no_mbtree;no_mixed_refs;no_weightb;rc_lookahead;rc_lookahead_20;rc_lookahead_40;rc_lookahead_60;ref;ref_1;ref_5;ref_9;Performance
1;1;1;0;1;1;0;1;1;1;1;0;0;1;0;0;1;0.824
1;1;1;0;1;1;0;0;1;1;0;0;1;1;0;0;1;1.0486
1;1;0;0;1;0;0;1;0;1;0;0;1;1;0;0;1;0.869
1;1;1;1;1;1;0;0;0;1;1;0;0;1;0;0;1;1.0298
1;1;0;1;0;0;1;0;1;1;1;0;0;1;0;0;1;0.9714
1;1;1;0;1;1;0;1;0;1;0;0;1;1;0;0;1;0.844
1;1;0;0;1;0;0;0;1;1;1;0;0;1;0;0;1;1.0298
1;1;1;0;0;1;0;0;1;1;1;0;0;1;0;0;1;0.9768
1;1;0;1;1;1;1;1;0;1;1;0;0;1;0;0;1;0.7224
1;1;0;1;0;0;1;1;1;1;1;0;0;1;0;0;1;0.717
1;1;1;0;1;1;0;1;0;1;0;1;0;1;0;0;1;0.7714
1;1;1;1;1;1;0;1;0;1;1;0;0;1;0;0;1;0.7782
1;1;1;0;1;1;0;0;0;1;0;0;1;1;0;0;1;1.0796
1;1;0;0;1;0;0;1;1;1;1;0;0;1;0;0;1;0.7778
1;1;0;1;1;1;1;0;0;1;1;0;0;1;0;0;1;0.9534
1;1;0;0;1;0;0;0;0;1;0;0;1;1;0;0;1;1.1058
1;1;1;0;1;0;1;0;1;1;1;0;0;1;0;0;1;0.9002
1;1;1;1;1;1;0;0;1;1;1;0;0;1;0;0;1;1.0466
1;1;0;0;1;0;0;1;1;1;0;1;0;1;0;0;1;0.8474
1;1;0;0;1;0;0;0;1;1;0;0;1;1;0;0;1;1.1104
1;1;1;1;0;0;0;1;0;1;1;0;0;1;0;0;1;0.7844
1;1;0;0;0;0;0;1;0;1;1;0;0;1;0;0;1;0.7834
1;1;0;1;1;1;1;0;1;1;1;0;0;1;0;0;1;0.9652
1;1;1;0;1;0;1;1;1;1;1;0;0;1;0;0;1;0.6414
1;1;0;0;1;0;0;0;1;1;0;1;0;1;0;0;1;1.1008
1;1;1;1;1;1;0;1;1;1;1;0;0;1;0;0;1;0.795
1;1;0;0;0;1;0;0;1;1;0;0;1;1;0;0;1;1.1206
1;1;0;0;0;1;1;0;0;1;1;0;0;1;0;0;1;0.959
1;1;1;0;1;1;1;1;0;1;1;0;0;1;0;0;1;0.648
1;1;1;0;1;1;0;1;1;1;0;1;0;1;0;0;1;0.764
1;1;0;0;0;0;1;0;0;1;0;0;1;1;0;0;1;0.9642
1;1;0;0;0;1;1;0;1;1;1;0;0;1;0;0;1;0.962
1;1;0;0;1;1;0;0;0;1;1;0;0;1;0;0;1;1.0216
1;1;0;1;1;0;1;0;1;1;1;0;0;1;0;0;1;0.9538
1;1;0;0;0;1;0;0;1;1;0;1;0;1;0;0;1;1.0832
1;1;0;0;0;0;0;1;0;1;0;1;0;1;0;0;1;0.8514
1;1;1;1;0;0;0;0;1;1;1;0;0;1;0;0;1;1.021
1;1;1;0;0;1;1;1;1;1;1;0;0;1;0;0;1;0.65
1;1;0;0;0;0;1;0;1;1;0;0;1;1;0;0;1;0.9462
1;1;0;0;0;1;1;0;1;1;0;1;0;1;0;0;1;0.9448
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;1;1.0294
1;1;0;0;0;0;0;0;1;1;0;1;0;1;0;0;1;1.07
1;1;0;0;0;0;0;1;1;1;1;0;0;1;0;0;1;0.784
1;1;0;0;0;0;1;0;0;1;1;0;0;1;0;0;1;0.9592
1;1;0;1;1;0;0;1;0;1;1;0;0;1;0;0;1;0.8134
1;1;0;0;0;1;1;0;1;1;0;0;1;1;0;0;1;0.9426
1;1;1;1;0;1;0;1;0;1;1;0;0;1;0;0;1;0.8012
1;1;0;0;0;0;0;0;1;1;0;0;1;1;0;0;1;1.1434
1;1;0;0;0;0;0;1;1;1;0;1;0;1;0;0;1;0.8442
1;1;0;1;0;1;1;1;1;1;1;0;0;1;0;0;1;0.7322
1;1;1;1;0;1;0;0;0;1;1;0;0;1;0;0;1;1.043
1;1;0;0;0;0;0;1;0;1;0;0;1;1;0;0;1;0.8848
1;1;0;1;1;0;1;1;0;1;1;0;0;1;0;0;1;0.7204
1;1;1;0;0;0;0;0;0;1;1;0;0;1;0;0;1;0.9952
1;1;0;0;0;0;1;0;1;1;0;1;0;1;0;0;1;0.9664
1;1;1;1;0;1;0;0;1;1;1;0;0;1;0;0;1;1.0372
1;1;1;0;0;0;1;1;1;1;1;0;0;1;0;0;1;0.6402
1;1;1;1;0;1;1;0;1;1;1;0;0;1;0;0;1;0.9358
1;1;0;0;0;0;0;0;1;1;1;0;0;1;0;0;1;1.0228
1;1;0;0;0;1;0;1;0;1;0;0;1;1;0;0;1;0.8744
1;1;0;0;0;0;1;0;1;1;1;0;0;1;0;0;1;0.9558
1;1;0;1;1;1;0;0;1;1;1;0;0;1;0;0;1;1.0686
1;1;1;0;0;1;1;1;0;1;1;0;0;1;0;0;1;0.6432
1;1;1;1;0;1;0;1;1;1;1;0;0;1;0;0;1;0.7864
1;1;1;0;1;0;0;0;1;1;0;0;1;1;0;0;1;1.0622
1;1;0;1;0;0;0;0;0;1;1;0;0;1;0;0;1;1.082
1;1;0;0;1;1;0;0;1;1;0;0;1;1;0;0;1;1.1424
1;1;0;0;0;1;1;0;0;1;0;0;1;1;0;0;1;0.9548
1;1;1;0;1;1;1;1;1;1;1;0;0;1;0;0;1;0.6506
1;1;0;1;1;0;1;1;1;1;1;0;0;1;0;0;1;0.7154
1;1;0;0;0;1;0;0;0;1;0;0;1;1;0;0;1;1.141
1;1;0;0;1;0;1;0;0;1;1;0;0;1;0;0;1;0.9682
1;1;0;0;1;1;0;1;0;1;1;0;0;1;0;0;1;0.7998
