Run;Error
1;21.9325794245423
2;57.3642472738597
3;57.1854875155123
4;57.3642472738597
5;33.2120944839189
6;33.4636635017206
7;34.0646017676539
8;55.8825306666461
9;33.1027540955243
10;33.464556813237
11;57.722446972004
12;33.2120944839189
13;33.7780532825118
14;57.1854875155123
15;33.2648765832816
16;55.4512488249716
17;33.9006817250699
18;57.835749356448
19;33.214548459739
20;33.2012685785471
21;33.9348550871962
22;33.3020722995748
23;57.5601968775322
24;33.5376464498041
25;56.0702981158676
26;33.2120944839189
27;56.0702981158676
28;33.4084105554389
29;57.1854875155123
30;33.2365996899744
31;28.9804827756502
32;33.6536965237148
33;58.389483225339
34;34.0599037306688
35;34.4053861913101
36;33.264340777764
37;33.497269235798
38;57.3649747569654
39;33.4375470643853
40;56.5415491290279
41;33.4782663317874
42;58.2598897272724
43;33.2120944839189
44;57.3642472738597
45;33.2120944839189
46;57.3642472738597
47;32.8679878726328
48;33.97439104413
49;33.3955262669167
50;34.3636377983052
51;58.699145973041
52;33.2120944839189
53;58.5493687995398
54;56.7815089225302
55;34.8043390213761
56;56.4676763614312
57;33.4630192207225
58;58.251520877459
59;33.2120944839189
60;33.63804230504
61;33.4000444376654
62;32.9492167953172
63;33.2120944839189
64;33.2120944839189
65;58.533228001003
66;33.2120944839189
67;57.632189231075
68;33.2925832379229
69;24.223885083817
70;33.5948006094654
71;24.6047126273542
72;34.1932424889376
73;57.1854875155123
74;33.7796933379408
75;33.2120944839189
76;33.5456579204691
77;33.6679819278891
78;28.5499180599526
79;33.3770188342237
80;55.5564721407278
81;33.7007269825745
82;57.5313936290001
83;33.6630376803654
84;58.8313043929017
85;33.4234768870852
86;57.2962677966269
87;33.6544649135818
88;58.6211088244906
89;33.2120944839189
90;33.2120944839189
91;33.4076571754189
92;33.2120944839189
93;34.2270909348241
94;33.4631842454883
95;33.4735615568208
96;33.4135561854191
97;33.2797539746999
98;33.2121088818639
99;33.2120944839189
100;33.4631842454883
