root;no_asm;no_8x8dct;no_cabac;no_deblock;no_fast_pskip;no_mbtree;no_mixed_refs;no_weightb;rc_lookahead;rc_lookahead_20;rc_lookahead_40;rc_lookahead_60;ref;ref_1;ref_5;ref_9;Performance
1;1;1;1;1;1;0;0;0;1;1;0;0;1;1;0;0;3572968
1;1;0;0;0;0;0;1;0;1;1;0;0;1;1;0;0;3104109
1;1;0;1;1;1;1;0;0;1;1;0;0;1;1;0;0;4919424
1;1;1;1;0;0;0;1;0;1;1;0;0;1;1;0;0;3508747
1;1;0;0;0;1;1;0;0;1;1;0;0;1;1;0;0;4243703
1;1;1;0;1;1;1;1;0;1;1;0;0;1;1;0;0;4264726
1;1;1;1;1;0;0;0;0;1;1;0;0;1;1;0;0;3558145
1;1;1;1;0;1;0;1;0;1;1;0;0;1;1;0;0;3522157
1;1;0;0;0;0;1;0;0;1;1;0;0;1;1;0;0;4231791
1;1;1;1;0;1;0;0;0;1;1;0;0;1;1;0;0;3522157
1;1;1;0;0;0;0;0;0;1;1;0;0;1;1;0;0;3055009
1;1;1;0;0;0;0;0;0;1;1;0;0;1;0;1;0;3018055
1;1;1;0;0;1;1;1;0;1;1;0;0;1;1;0;0;4215783
1;1;0;1;0;0;0;0;0;1;1;0;0;1;1;0;0;3549770
1;1;0;0;1;0;0;0;0;1;1;0;0;1;1;0;0;3141515
1;1;0;0;1;1;0;1;0;1;1;0;0;1;1;0;0;3155862
1;1;0;1;1;0;1;0;0;1;1;0;0;1;1;0;0;4908928
1;1;1;0;0;0;1;1;0;1;1;0;0;1;1;0;0;4210212
1;1;0;0;0;0;0;0;0;1;0;1;0;1;1;0;0;3128543
1;1;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;3100817
1;1;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;3118367
1;1;0;1;0;1;1;1;0;1;1;0;0;1;1;0;0;4873374
1;1;0;0;0;0;0;0;0;1;0;0;1;1;1;0;0;3130424
1;1;0;0;0;0;0;0;0;1;0;0;1;1;0;1;0;3103868
1;1;1;0;1;1;1;0;0;1;1;0;0;1;1;0;0;4264726
1;1;1;1;1;1;1;0;0;1;1;0;0;1;1;0;0;4879503
1;1;1;0;1;0;0;1;0;1;1;0;0;1;1;0;0;3101677
1;1;0;1;1;1;0;0;0;1;1;0;0;1;1;0;0;3609619
1;1;0;0;1;0;1;0;0;1;1;0;0;1;1;0;0;4272359
1;1;1;1;0;0;1;1;0;1;1;0;0;1;1;0;0;4819393
1;1;1;0;1;0;0;0;0;1;1;0;0;1;1;0;0;3101677
1;1;0;1;0;0;0;0;0;1;0;1;0;1;1;0;0;3580333
1;1;1;1;0;1;1;0;0;1;1;0;0;1;1;0;0;4827804
1;1;0;1;0;0;0;1;0;1;1;0;0;1;1;0;0;3549770
1;1;1;0;1;0;1;1;0;1;1;0;0;1;1;0;0;4259350
1;1;0;0;1;1;0;0;0;1;1;0;0;1;1;0;0;3155862
1;1;1;0;0;1;0;1;0;1;1;0;0;1;1;0;0;3067390
1;1;0;1;0;0;1;0;0;1;1;0;0;1;1;0;0;4862854
1;1;0;0;1;1;1;1;0;1;1;0;0;1;1;0;0;4280120
1;1;1;0;0;0;0;1;0;1;1;0;0;1;1;0;0;3055009
1;1;0;1;0;1;1;0;0;1;1;0;0;1;1;0;0;4873374
1;1;0;0;1;0;1;1;0;1;1;0;0;1;1;0;0;4272359
1;1;0;1;1;0;0;0;0;1;1;0;0;1;1;0;0;3594732
1;1;0;1;0;1;0;1;0;1;1;0;0;1;1;0;0;3564692
1;1;1;0;0;1;1;0;0;1;1;0;0;1;1;0;0;4215783
1;1;1;0;1;1;0;0;0;1;1;0;0;1;1;0;0;3114618
1;1;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;3104109
1;1;0;0;0;0;0;0;0;1;1;0;0;1;0;1;0;3076067
1;1;0;0;0;0;0;0;0;1;1;0;0;1;0;0;1;3075768
1;1;1;0;0;0;1;0;0;1;1;0;0;1;1;0;0;4210212
1;1;0;0;0;1;0;1;0;1;1;0;0;1;1;0;0;3118367
1;1;1;0;1;0;1;0;0;1;1;0;0;1;1;0;0;4259350
1;1;1;0;0;1;0;0;0;1;1;0;0;1;1;0;0;3067390
1;1;0;0;1;1;1;0;0;1;1;0;0;1;1;0;0;4280120
1;1;0;1;0;0;1;1;0;1;1;0;0;1;1;0;0;4862854
1;1;1;1;0;0;1;0;0;1;1;0;0;1;1;0;0;4819393
1;1;1;0;0;0;0;0;0;1;0;0;1;1;1;0;0;3080370
1;1;1;1;0;0;0;0;0;1;1;0;0;1;1;0;0;3508747
1;1;0;0;1;0;0;1;0;1;1;0;0;1;1;0;0;3141515
1;1;0;1;0;1;0;0;0;1;1;0;0;1;1;0;0;3564692
1;1;0;0;0;1;1;1;0;1;1;0;0;1;1;0;0;4243703
1;1;1;0;0;0;0;0;0;1;0;1;0;1;1;0;0;3078743
1;1;0;0;0;0;1;1;0;1;1;0;0;1;1;0;0;4231791
1;1;1;1;1;0;1;0;0;1;1;0;0;1;1;0;0;4869507
1;1;1;0;1;1;0;1;0;1;1;0;0;1;1;0;0;3114618
